,Year,month,time,Community,crime_count,Street_lights,Sanitation_request,building_abandon,Total,asian,Black,hispanic,white,other 
29313,2017,12,evening,16,79,58,25,1,55417,4579,1543,24733,22975,1587
29314,2017,12,evening,17,25,138,13,1,43444,1755,895,12559,27862,373
29315,2017,12,evening,18,19,10,2,1,12992,519,582,7585,4032,274
29316,2017,12,evening,19,137,50,12,3,78155,1336,2196,62968,10879,776
29317,2017,12,evening,2,114,73,25,1,73723,16641,8936,13366,31806,2974
29318,2017,12,evening,20,31,22,13,1,24450,384,502,21321,1900,343
29319,2017,12,evening,21,69,36,11,1,38191,1340,800,23368,11898,785
29320,2017,12,evening,22,109,78,33,1,74606,2234,3556,33868,33354,1594
29321,2017,12,evening,23,175,123,24,2,56248,305,20912,30847,3258,926
29322,2017,12,evening,24,199,143,41,1,84458,3373,6551,22477,49729,2328
29323,2017,12,evening,25,370,279,26,10,97611,475,79668,12270,4407,791
29324,2017,12,evening,26,127,49,13,6,17490,33,16705,362,277,113
29325,2017,12,evening,27,120,108,20,9,20234,80,18155,712,1079,208
29326,2017,12,evening,28,223,121,28,3,62560,10267,18559,6105,26071,1558
29327,2017,12,evening,29,206,88,14,2,35423,83,31112,2897,796,535
29328,2017,12,evening,3,68,23,12,2,56296,5773,10970,7468,30456,1629
29329,2017,12,evening,30,96,145,19,2,73983,201,8831,62126,2545,280
29330,2017,12,evening,31,67,96,12,2,32998,718,1258,25699,4955,368
29331,2017,12,evening,32,203,23,7,2,35010,6162,4003,2115,21691,1039
29332,2017,12,evening,33,38,22,2,2,23190,5375,5488,1243,10433,651
29333,2017,12,evening,34,23,11,1,1,13635,10278,1248,408,1572,129
29334,2017,12,evening,35,47,16,1,1,20559,2639,14460,649,2356,455
29335,2017,12,evening,36,11,5,3,1,6474,124,5949,240,125,36
29336,2017,12,evening,37,15,2,11,2,2377,0,2170,124,83,0
29337,2017,12,evening,38,71,23,13,1,22634,89,21054,373,570,548
29338,2017,12,evening,39,40,14,3,1,17074,1440,11690,503,2925,516
29339,2017,12,evening,4,52,37,7,2,41483,4608,1394,7284,26554,1643
29340,2017,12,evening,40,71,12,3,3,11868,14,11199,216,48,391
29341,2017,12,evening,41,37,45,5,4,26573,3249,7621,2101,12539,1063
29342,2017,12,evening,42,71,34,9,3,26024,797,21891,775,2062,499
29343,2017,12,evening,43,212,127,29,10,48552,124,45464,845,1326,793
29344,2017,12,evening,44,163,212,18,5,30946,93,29792,311,459,291
29345,2017,12,evening,45,23,14,7,5,9840,19,9617,68,37,99
29346,2017,12,evening,46,108,103,33,14,27601,16,20826,5810,672,277
29347,2017,12,evening,47,6,9,23,8,2442,0,2419,0,11,12
29348,2017,12,evening,48,14,37,4,2,13306,12,12566,465,161,102
29349,2017,12,evening,49,137,94,15,12,42327,169,40798,396,417,547
29350,2017,12,evening,5,36,61,17,8,34942,1563,713,4378,26996,1292
29351,2017,12,evening,50,28,5,12,1,6620,43,5474,335,633,135
29352,2017,12,evening,51,41,58,5,4,14635,1,9575,4139,781,139
29353,2017,12,evening,52,34,48,2,1,23013,66,562,18409,3938,38
29354,2017,12,evening,53,89,77,15,6,27572,70,25520,1488,281,213
29355,2017,12,evening,54,31,4,2,1,7382,26,6926,265,135,30
29356,2017,12,evening,55,22,42,2,0,9151,0,447,4582,4105,17
29357,2017,12,evening,56,35,98,11,1,35542,311,1431,17270,16214,316
29358,2017,12,evening,57,21,15,14,0,13259,441,79,10197,2482,60
29359,2017,12,evening,58,55,48,15,1,44231,3253,453,37468,2798,259
29360,2017,12,evening,59,28,23,19,7,16064,2918,145,10095,2660,246
29361,2017,12,evening,6,117,118,21,10,99876,6735,3320,8099,78859,2863
29362,2017,12,evening,60,43,34,10,11,32853,12214,863,8175,10982,619
29363,2017,12,evening,61,79,48,7,10,41178,993,9495,25278,5010,402
29364,2017,12,evening,62,30,27,3,1,19932,308,213,16566,2840,5
29365,2017,12,evening,63,58,36,5,1,40926,191,1352,37904,1432,47
29366,2017,12,evening,64,19,89,4,1,25200,361,340,12527,11672,300
29367,2017,12,evening,65,47,74,3,0,33595,193,1154,27169,5008,71
29368,2017,12,evening,66,130,121,17,4,54265,304,25023,26109,1973,856
29369,2017,12,evening,67,149,77,18,17,30798,6,28249,1890,244,409
29370,2017,12,evening,68,134,81,13,14,26020,62,24690,756,204,308
29371,2017,12,evening,69,131,76,21,9,32461,5,31301,387,431,337
29372,2017,12,evening,7,122,81,41,8,67260,4243,3134,4675,53151,2057
29373,2017,12,evening,70,49,120,13,8,43283,314,20721,16374,5044,830
29374,2017,12,evening,71,165,92,23,9,45770,153,44267,614,257,479
29375,2017,12,evening,72,10,81,11,1,20836,89,7047,1200,12043,457
29376,2017,12,evening,73,60,199,5,1,27055,8,25981,324,170,572
29377,2017,12,evening,74,15,58,6,1,19029,368,589,2090,15730,252
29378,2017,12,evening,75,52,73,1,3,23019,45,15252,805,6313,604
29379,2017,12,evening,76,24,5,1,1,12902,1407,231,1127,9475,662
29380,2017,12,evening,77,53,26,12,2,55430,6430,7592,9081,30615,1712
29381,2017,12,evening,8,285,30,15,2,86343,9906,7376,4627,62243,2191
29382,2017,12,evening,9,10,3,3,2,11150,241,148,752,9893,116
29383,2017,12,morning,1,47,22,8,2,55500,3205,14455,12383,23604,1853
29384,2017,12,morning,10,15,56,12,2,36002,1170,169,4202,29644,817
29385,2017,12,morning,11,19,49,12,1,26755,2597,274,6125,17155,604
29386,2017,12,morning,12,11,18,6,2,18631,1971,169,2439,13655,397
29387,2017,12,morning,13,16,34,1,2,18743,5121,448,3092,9642,440
29388,2017,12,morning,14,46,28,6,2,51575,7883,2337,24892,14932,1531
29389,2017,12,morning,15,56,126,11,1,64523,2946,863,27576,31778,1360
29390,2017,12,morning,16,47,58,25,1,55417,4579,1543,24733,22975,1587
29391,2017,12,morning,17,22,138,13,1,43444,1755,895,12559,27862,373
29392,2017,12,morning,18,14,10,2,1,12992,519,582,7585,4032,274
29393,2017,12,morning,19,71,50,12,3,78155,1336,2196,62968,10879,776
29394,2017,12,morning,2,57,73,25,1,73723,16641,8936,13366,31806,2974
29395,2017,12,morning,20,18,22,13,1,24450,384,502,21321,1900,343
29396,2017,12,morning,21,37,36,11,1,38191,1340,800,23368,11898,785
29397,2017,12,morning,22,51,78,33,1,74606,2234,3556,33868,33354,1594
29398,2017,12,morning,23,140,123,24,2,56248,305,20912,30847,3258,926
29399,2017,12,morning,24,112,143,41,1,84458,3373,6551,22477,49729,2328
29400,2017,12,morning,25,294,279,26,10,97611,475,79668,12270,4407,791
29401,2017,12,morning,26,78,49,13,6,17490,33,16705,362,277,113
29402,2017,12,morning,27,66,108,20,9,20234,80,18155,712,1079,208
29403,2017,12,morning,28,167,121,28,3,62560,10267,18559,6105,26071,1558
29404,2017,12,morning,29,153,88,14,2,35423,83,31112,2897,796,535
29405,2017,12,morning,3,73,23,12,2,56296,5773,10970,7468,30456,1629
29406,2017,12,morning,30,71,145,19,2,73983,201,8831,62126,2545,280
29407,2017,12,morning,31,44,96,12,2,32998,718,1258,25699,4955,368
29408,2017,12,morning,32,153,23,7,2,35010,6162,4003,2115,21691,1039
29409,2017,12,morning,33,39,22,2,1,23190,5375,5488,1243,10433,651
29410,2017,12,morning,34,13,11,1,1,13635,10278,1248,408,1572,129
29411,2017,12,morning,35,45,16,1,1,20559,2639,14460,649,2356,455
29412,2017,12,morning,36,10,5,3,1,6474,124,5949,240,125,36
29413,2017,12,morning,37,16,2,10,2,2377,0,2170,124,83,0
29414,2017,12,morning,38,67,23,13,1,22634,89,21054,373,570,548
29415,2017,12,morning,39,33,14,3,2,17074,1440,11690,503,2925,516
29416,2017,12,morning,4,32,37,7,2,41483,4608,1394,7284,26554,1643
29417,2017,12,morning,40,46,12,3,3,11868,14,11199,216,48,391
29418,2017,12,morning,41,35,45,5,4,26573,3249,7621,2101,12539,1063
29419,2017,12,morning,42,59,34,9,3,26024,797,21891,775,2062,499
29420,2017,12,morning,43,148,127,29,10,48552,124,45464,845,1326,793
29421,2017,12,morning,44,112,212,18,5,30946,93,29792,311,459,291
29422,2017,12,morning,45,24,14,7,5,9840,19,9617,68,37,99
29423,2017,12,morning,46,89,103,33,14,27601,16,20826,5810,672,277
29424,2017,12,morning,47,8,9,23,8,2442,0,2419,0,11,12
29425,2017,12,morning,48,19,37,4,2,13306,12,12566,465,161,102
29426,2017,12,morning,49,127,94,15,12,42327,169,40798,396,417,547
29427,2017,12,morning,5,25,61,17,8,34942,1563,713,4378,26996,1292
29428,2017,12,morning,50,22,5,11,1,6620,43,5474,335,633,135
29429,2017,12,morning,51,34,58,5,4,14635,1,9575,4139,781,139
29430,2017,12,morning,52,16,48,2,1,23013,66,562,18409,3938,38
29431,2017,12,morning,53,53,77,15,6,27572,70,25520,1488,281,213
29432,2017,12,morning,54,30,4,2,1,7382,26,6926,265,135,30
29433,2017,12,morning,55,6,42,3,1,9151,0,447,4582,4105,17
29434,2017,12,morning,56,30,98,11,1,35542,311,1431,17270,16214,316
29435,2017,12,morning,57,19,15,14,0,13259,441,79,10197,2482,60
29436,2017,12,morning,58,42,48,15,1,44231,3253,453,37468,2798,259
29437,2017,12,morning,59,16,23,20,7,16064,2918,145,10095,2660,246
29438,2017,12,morning,6,62,118,21,11,99876,6735,3320,8099,78859,2863
29439,2017,12,morning,60,33,34,10,13,32853,12214,863,8175,10982,619
29440,2017,12,morning,61,73,48,7,10,41178,993,9495,25278,5010,402
29441,2017,12,morning,62,13,27,3,1,19932,308,213,16566,2840,5
29442,2017,12,morning,63,40,36,5,0,40926,191,1352,37904,1432,47
29443,2017,12,morning,64,16,89,4,1,25200,361,340,12527,11672,300
29444,2017,12,morning,65,22,74,3,0,33595,193,1154,27169,5008,71
29445,2017,12,morning,66,98,121,17,4,54265,304,25023,26109,1973,856
29446,2017,12,morning,67,94,77,18,17,30798,6,28249,1890,244,409
29447,2017,12,morning,68,110,81,13,14,26020,62,24690,756,204,308
29448,2017,12,morning,69,134,76,21,9,32461,5,31301,387,431,337
29449,2017,12,morning,7,69,81,41,6,67260,4243,3134,4675,53151,2057
29450,2017,12,morning,70,64,120,13,7,43283,314,20721,16374,5044,830
29451,2017,12,morning,71,115,92,23,9,45770,153,44267,614,257,479
29452,2017,12,morning,72,14,81,11,1,20836,89,7047,1200,12043,457
29453,2017,12,morning,73,63,199,5,1,27055,8,25981,324,170,572
29454,2017,12,morning,74,10,58,6,0,19029,368,589,2090,15730,252
29455,2017,12,morning,75,46,73,1,3,23019,45,15252,805,6313,604
29456,2017,12,morning,76,40,5,1,2,12902,1407,231,1127,9475,662
29457,2017,12,morning,77,34,26,12,2,55430,6430,7592,9081,30615,1712
29458,2017,12,morning,8,159,30,15,3,86343,9906,7376,4627,62243,2191
29459,2017,12,morning,9,1,3,3,3,11150,241,148,752,9893,116
29460,2017,12,night,1,44,22,8,3,55500,3205,14455,12383,23604,1853
29461,2017,12,night,10,20,56,12,2,36002,1170,169,4202,29644,817
29462,2017,12,night,11,18,49,12,1,26755,2597,274,6125,17155,604
29463,2017,12,night,12,9,18,6,1,18631,1971,169,2439,13655,397
29464,2017,12,night,13,8,34,1,1,18743,5121,448,3092,9642,440
29465,2017,12,night,14,36,28,6,2,51575,7883,2337,24892,14932,1531
29466,2017,12,night,15,41,126,11,1,64523,2946,863,27576,31778,1360
29467,2017,12,night,16,37,58,25,1,55417,4579,1543,24733,22975,1587
29468,2017,12,night,17,18,138,13,1,43444,1755,895,12559,27862,373
29469,2017,12,night,18,6,10,2,2,12992,519,582,7585,4032,274
29470,2017,12,night,19,64,50,12,3,78155,1336,2196,62968,10879,776
29471,2017,12,night,2,40,73,25,2,73723,16641,8936,13366,31806,2974
29472,2017,12,night,20,16,22,13,1,24450,384,502,21321,1900,343
29473,2017,12,night,21,32,36,11,1,38191,1340,800,23368,11898,785
29474,2017,12,night,22,50,78,33,1,74606,2234,3556,33868,33354,1594
29475,2017,12,night,23,83,123,24,2,56248,305,20912,30847,3258,926
29476,2017,12,night,24,120,143,41,1,84458,3373,6551,22477,49729,2328
29477,2017,12,night,25,159,279,26,10,97611,475,79668,12270,4407,791
29478,2017,12,night,26,40,49,13,6,17490,33,16705,362,277,113
29479,2017,12,night,27,43,108,20,9,20234,80,18155,712,1079,208
29480,2017,12,night,28,110,121,28,3,62560,10267,18559,6105,26071,1558
29481,2017,12,night,29,59,88,14,2,35423,83,31112,2897,796,535
29482,2017,12,night,3,40,23,12,2,56296,5773,10970,7468,30456,1629
29483,2017,12,night,30,43,145,19,2,73983,201,8831,62126,2545,280
29484,2017,12,night,31,21,96,12,2,32998,718,1258,25699,4955,368
29485,2017,12,night,32,56,23,7,1,35010,6162,4003,2115,21691,1039
29486,2017,12,night,33,21,22,2,1,23190,5375,5488,1243,10433,651
29487,2017,12,night,34,15,11,1,1,13635,10278,1248,408,1572,129
29488,2017,12,night,35,25,16,1,1,20559,2639,14460,649,2356,455
29489,2017,12,night,36,8,5,3,1,6474,124,5949,240,125,36
29490,2017,12,night,37,12,2,10,2,2377,0,2170,124,83,0
29491,2017,12,night,38,39,23,13,1,22634,89,21054,373,570,548
29492,2017,12,night,39,20,14,3,2,17074,1440,11690,503,2925,516
29493,2017,12,night,4,23,37,7,2,41483,4608,1394,7284,26554,1643
29494,2017,12,night,40,45,12,3,2,11868,14,11199,216,48,391
29495,2017,12,night,41,21,45,5,3,26573,3249,7621,2101,12539,1063
29496,2017,12,night,42,36,34,9,3,26024,797,21891,775,2062,499
29497,2017,12,night,43,98,127,29,10,48552,124,45464,845,1326,793
29498,2017,12,night,44,71,212,18,5,30946,93,29792,311,459,291
29499,2017,12,night,45,10,14,7,5,9840,19,9617,68,37,99
29500,2017,12,night,46,53,103,33,14,27601,16,20826,5810,672,277
29501,2017,12,night,47,2,9,23,8,2442,0,2419,0,11,12
29502,2017,12,night,48,24,37,4,2,13306,12,12566,465,161,102
29503,2017,12,night,49,72,94,15,12,42327,169,40798,396,417,547
29504,2017,12,night,5,12,61,17,9,34942,1563,713,4378,26996,1292
29505,2017,12,night,50,7,5,11,1,6620,43,5474,335,633,135
29506,2017,12,night,51,15,58,5,4,14635,1,9575,4139,781,139
29507,2017,12,night,52,18,48,2,1,23013,66,562,18409,3938,38
29508,2017,12,night,53,50,77,15,6,27572,70,25520,1488,281,213
29509,2017,12,night,54,14,4,2,1,7382,26,6926,265,135,30
29510,2017,12,night,55,8,42,3,2,9151,0,447,4582,4105,17
29511,2017,12,night,56,23,98,11,1,35542,311,1431,17270,16214,316
29512,2017,12,night,57,9,15,14,0,13259,441,79,10197,2482,60
29513,2017,12,night,58,32,48,15,1,44231,3253,453,37468,2798,259
29514,2017,12,night,59,9,23,20,6,16064,2918,145,10095,2660,246
29515,2017,12,night,6,80,118,21,11,99876,6735,3320,8099,78859,2863
29516,2017,12,night,60,18,34,10,14,32853,12214,863,8175,10982,619
29517,2017,12,night,61,35,48,7,10,41178,993,9495,25278,5010,402
29518,2017,12,night,62,9,27,3,1,19932,308,213,16566,2840,5
29519,2017,12,night,63,19,36,5,0,40926,191,1352,37904,1432,47
29520,2017,12,night,64,12,89,4,1,25200,361,340,12527,11672,300
29521,2017,12,night,65,13,74,3,0,33595,193,1154,27169,5008,71
29522,2017,12,night,66,46,121,17,4,54265,304,25023,26109,1973,856
29523,2017,12,night,67,83,77,18,17,30798,6,28249,1890,244,409
29524,2017,12,night,68,59,81,13,14,26020,62,24690,756,204,308
29525,2017,12,night,69,97,76,21,9,32461,5,31301,387,431,337
29526,2017,12,night,7,67,81,41,8,67260,4243,3134,4675,53151,2057
29527,2017,12,night,70,18,120,13,10,43283,314,20721,16374,5044,830
29528,2017,12,night,71,92,92,23,9,45770,153,44267,614,257,479
29529,2017,12,night,72,8,81,11,1,20836,89,7047,1200,12043,457
29530,2017,12,night,73,25,199,5,1,27055,8,25981,324,170,572
29531,2017,12,night,74,5,58,6,1,19029,368,589,2090,15730,252
29532,2017,12,night,75,10,73,1,3,23019,45,15252,805,6313,604
29533,2017,12,night,76,10,5,1,2,12902,1407,231,1127,9475,662
29534,2017,12,night,77,17,26,12,2,55430,6430,7592,9081,30615,1712
29535,2017,12,night,8,171,30,15,2,86343,9906,7376,4627,62243,2191
29536,2017,12,night,9,5,3,3,2,11150,241,148,752,9893,116
29537,2018,1,afternoon,1,99,56,33,2,55500,3205,14455,12383,23604,1853
29538,2018,1,afternoon,10,34,90,6,1,36002,1170,169,4202,29644,817
29539,2018,1,afternoon,11,32,51,5,2,26755,2597,274,6125,17155,604
29540,2018,1,afternoon,12,9,85,2,2,18631,1971,169,2439,13655,397
29541,2018,1,afternoon,13,38,14,1,2,18743,5121,448,3092,9642,440
29542,2018,1,afternoon,14,62,44,11,1,51575,7883,2337,24892,14932,1531
29543,2018,1,afternoon,15,88,127,12,2,64523,2946,863,27576,31778,1360
29544,2018,1,afternoon,16,53,67,36,4,55417,4579,1543,24733,22975,1587
29545,2018,1,afternoon,17,33,136,5,2,43444,1755,895,12559,27862,373
29546,2018,1,afternoon,18,15,49,5,1,12992,519,582,7585,4032,274
29547,2018,1,afternoon,19,117,150,9,1,78155,1336,2196,62968,10879,776
29548,2018,1,afternoon,2,88,73,32,2,73723,16641,8936,13366,31806,2974
29549,2018,1,afternoon,20,38,53,10,1,24450,384,502,21321,1900,343
29550,2018,1,afternoon,21,56,83,7,1,38191,1340,800,23368,11898,785
29551,2018,1,afternoon,22,110,145,39,3,74606,2234,3556,33868,33354,1594
29552,2018,1,afternoon,23,183,179,31,7,56248,305,20912,30847,3258,926
29553,2018,1,afternoon,24,175,291,57,5,84458,3373,6551,22477,49729,2328
29554,2018,1,afternoon,25,327,203,32,5,97611,475,79668,12270,4407,791
29555,2018,1,afternoon,26,145,59,11,3,17490,33,16705,362,277,113
29556,2018,1,afternoon,27,125,63,10,4,20234,80,18155,712,1079,208
29557,2018,1,afternoon,28,234,174,26,1,62560,10267,18559,6105,26071,1558
29558,2018,1,afternoon,29,187,220,11,3,35423,83,31112,2897,796,535
29559,2018,1,afternoon,3,100,44,13,1,56296,5773,10970,7468,30456,1629
29560,2018,1,afternoon,30,111,158,15,2,73983,201,8831,62126,2545,280
29561,2018,1,afternoon,31,49,110,10,1,32998,718,1258,25699,4955,368
29562,2018,1,afternoon,32,450,46,9,1,35010,6162,4003,2115,21691,1039
29563,2018,1,afternoon,33,50,34,4,1,23190,5375,5488,1243,10433,651
29564,2018,1,afternoon,34,24,16,4,1,13635,10278,1248,408,1572,129
29565,2018,1,afternoon,35,63,57,0,1,20559,2639,14460,649,2356,455
29566,2018,1,afternoon,36,22,12,0,2,6474,124,5949,240,125,36
29567,2018,1,afternoon,37,25,14,1,2,2377,0,2170,124,83,0
29568,2018,1,afternoon,38,81,9,16,2,22634,89,21054,373,570,548
29569,2018,1,afternoon,39,37,40,6,2,17074,1440,11690,503,2925,516
29570,2018,1,afternoon,4,57,27,10,2,41483,4608,1394,7284,26554,1643
29571,2018,1,afternoon,40,72,53,4,2,11868,14,11199,216,48,391
29572,2018,1,afternoon,41,50,38,4,2,26573,3249,7621,2101,12539,1063
29573,2018,1,afternoon,42,79,44,10,7,26024,797,21891,775,2062,499
29574,2018,1,afternoon,43,225,89,33,9,48552,124,45464,845,1326,793
29575,2018,1,afternoon,44,175,102,22,18,30946,93,29792,311,459,291
29576,2018,1,afternoon,45,26,34,2,2,9840,19,9617,68,37,99
29577,2018,1,afternoon,46,111,85,36,14,27601,16,20826,5810,672,277
29578,2018,1,afternoon,47,7,73,1,2,2442,0,2419,0,11,12
29579,2018,1,afternoon,48,30,65,7,1,13306,12,12566,465,161,102
29580,2018,1,afternoon,49,151,207,18,15,42327,169,40798,396,417,547
29581,2018,1,afternoon,5,29,67,10,12,34942,1563,713,4378,26996,1292
29582,2018,1,afternoon,50,35,5,1,1,6620,43,5474,335,633,135
29583,2018,1,afternoon,51,43,75,1,3,14635,1,9575,4139,781,139
29584,2018,1,afternoon,52,27,89,2,1,23013,66,562,18409,3938,38
29585,2018,1,afternoon,53,77,106,12,21,27572,70,25520,1488,281,213
29586,2018,1,afternoon,54,40,7,2,2,7382,26,6926,265,135,30
29587,2018,1,afternoon,55,10,46,1,2,9151,0,447,4582,4105,17
29588,2018,1,afternoon,56,42,202,11,1,35542,311,1431,17270,16214,316
29589,2018,1,afternoon,57,15,123,20,1,13259,441,79,10197,2482,60
29590,2018,1,afternoon,58,52,76,7,1,44231,3253,453,37468,2798,259
29591,2018,1,afternoon,59,28,16,3,3,16064,2918,145,10095,2660,246
29592,2018,1,afternoon,6,115,76,38,1,99876,6735,3320,8099,78859,2863
29593,2018,1,afternoon,60,49,109,7,1,32853,12214,863,8175,10982,619
29594,2018,1,afternoon,61,100,149,19,28,41178,993,9495,25278,5010,402
29595,2018,1,afternoon,62,24,96,3,21,19932,308,213,16566,2840,5
29596,2018,1,afternoon,63,52,90,15,1,40926,191,1352,37904,1432,47
29597,2018,1,afternoon,64,23,110,17,1,25200,361,340,12527,11672,300
29598,2018,1,afternoon,65,53,116,8,1,33595,193,1154,27169,5008,71
29599,2018,1,afternoon,66,131,114,14,6,54265,304,25023,26109,1973,856
29600,2018,1,afternoon,67,156,75,16,16,30798,6,28249,1890,244,409
29601,2018,1,afternoon,68,146,131,15,19,26020,62,24690,756,204,308
29602,2018,1,afternoon,69,157,86,17,6,32461,5,31301,387,431,337
29603,2018,1,afternoon,7,139,112,48,3,67260,4243,3134,4675,53151,2057
29604,2018,1,afternoon,70,50,218,17,1,43283,314,20721,16374,5044,830
29605,2018,1,afternoon,71,180,175,23,5,45770,153,44267,614,257,479
29606,2018,1,afternoon,72,26,75,5,3,20836,89,7047,1200,12043,457
29607,2018,1,afternoon,73,87,133,4,1,27055,8,25981,324,170,572
29608,2018,1,afternoon,74,13,67,1,1,19029,368,589,2090,15730,252
29609,2018,1,afternoon,75,60,125,5,1,23019,45,15252,805,6313,604
29610,2018,1,afternoon,76,48,18,1,0,12902,1407,231,1127,9475,662
29611,2018,1,afternoon,77,59,32,11,1,55430,6430,7592,9081,30615,1712
29612,2018,1,afternoon,8,396,149,10,1,86343,9906,7376,4627,62243,2191
29613,2018,1,afternoon,9,7,25,2,1,11150,241,148,752,9893,116
29614,2018,1,evening,1,80,56,33,2,55500,3205,14455,12383,23604,1853
29615,2018,1,evening,10,24,90,6,1,36002,1170,169,4202,29644,817
29616,2018,1,evening,11,37,51,5,2,26755,2597,274,6125,17155,604
29617,2018,1,evening,12,11,85,2,2,18631,1971,169,2439,13655,397
29618,2018,1,evening,13,16,14,1,2,18743,5121,448,3092,9642,440
29619,2018,1,evening,14,77,44,11,1,51575,7883,2337,24892,14932,1531
